,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,id
7852,7.0,384.0,402.0,2.0,,10000.0,0.0,,0.0,17580.0,375.0,13.0,2.0,99.0,4.0,7.0,13.0,10825.0,4.0,813.0,80.0,0.0,,0.0,10.0,,25.0,100.0,1.0,20.0,,28.0,706.0,0.0,,,1.0,97.0,,28819.0,52.0,12.0,2.0,4.0,61.0,4.0,0.0,147500.0,14.0,20.0,,5267.0,6.0,39.0,0.0,,43.0,2.0,33271.0,18.0,0.0,2667.0,220.0,-4790.0,"(26.0, 44.0]",,67.0,40.0,145.0,5.0,,,57852
7853,5.0,964.0,48.0,7.0,,30000.0,0.0,,0.0,19860.0,354.0,9.0,2.0,177.0,5.0,13.0,9.0,19900.0,9.0,1318.0,90.0,18.0,,3.0,35.0,,100.0,100.0,4.0,232.0,,4.0,857.0,15.0,,,1.0,155.0,,19850.0,167.0,61.0,8.0,2.0,252.0,2.0,0.0,91000.0,10.0,43.0,,22750.0,14.0,16.0,0.0,,51.0,7.0,84541.0,63.0,0.0,12894.0,210.0,8243.0,"(146.0, 195.0]","(200.0, 300.0]",8.0,64.0,75.0,5.0,,,57853
7854,1.0,1548.0,139.0,18.0,0.0,1000.0,0.0,,0.0,15330.0,1851.0,12.0,3.0,176.0,4.0,11.0,12.0,15330.0,19.0,3399.0,89.0,16.0,,13.0,51.0,,77.0,77.0,2.0,136.0,0.0,26.0,339.0,14.0,0.0,0.0,0.0,95.0,,17045.0,107.0,98.0,22.0,2.0,428.0,2.0,0.0,104300.0,15.0,12.0,0.0,4011.0,24.0,51.0,1.0,0.0,69.0,14.0,190445.0,220.0,1.0,29647.0,378.0,2596.0,"(195.0, 287.0]","(300.0, 400.0]",23.0,56.0,903.0,6.0,0.0,0.0,57854
7855,,1511.0,41.0,2.0,,2000.0,0.0,,0.0,0.0,1186.0,8.0,1.0,129.0,5.0,,8.0,6000.0,3.0,3175.0,91.0,,,,13.0,,,60.0,1.0,,,24.0,723.0,,,,0.0,118.0,,0.0,82.0,44.0,2.0,2.0,84.0,3.0,0.0,90100.0,,28.0,,3754.0,3.0,4.0,0.0,,55.0,2.0,115626.0,38.0,0.0,4689.0,146.0,0.0,"(44.0, 63.0]","(100.0, 200.0]",6.0,36.0,30.0,5.0,,,57855
7856,7.0,742.0,555.0,18.0,0.0,20000.0,0.0,,0.0,0.0,931.0,18.0,2.0,153.0,4.0,12.0,18.0,17530.0,26.0,1673.0,66.0,,,,15.0,,19.0,100.0,4.0,257.0,0.0,15.0,4810.0,,0.0,0.0,0.0,47.0,,11181.0,157.0,41.0,34.0,0.0,19.0,3.0,0.0,122000.0,,12.0,0.0,8133.0,69.0,191.0,1.0,0.0,152.0,14.0,94666.0,2.0,0.0,2898.0,696.0,4327.0,"(11.0, 26.0]",,92.0,56.0,3658.0,6.0,0.0,0.0,57856
7857,0.0,483.0,3021.0,11.0,0.0,10000.0,0.0,,3.0,2130.0,690.0,10.0,0.0,148.0,,7.0,10.0,2130.0,15.0,1173.0,86.0,,,,3.0,,,54.0,5.0,29.0,0.0,38.0,2523.0,,0.0,0.0,4.0,12.0,,29424.0,39.0,58.0,25.0,0.0,13.0,7.0,6.0,235000.0,,40.0,0.0,6184.0,35.0,218.0,1.0,0.0,23.0,5.0,69692.0,10.0,3.0,302.0,154.0,19170.0,"(0.999, 11.0]","(100.0, 200.0]",503.0,59.0,113.0,6.0,0.0,0.0,57857
7858,4.0,1014.0,4015.0,24.0,0.0,3000.0,0.0,,1.0,4869.0,407.0,10.0,2.0,157.0,3.0,6.0,10.0,4869.0,28.0,1421.0,91.0,49.0,,52.0,16.0,,59.0,100.0,15.0,256.0,0.0,34.0,3604.0,42.0,0.0,0.0,3.0,59.0,,13254.0,323.0,88.0,74.0,3.0,143.0,5.0,1.0,93000.0,,28.0,0.0,2735.0,84.0,609.0,0.0,0.0,39.0,22.0,88867.0,12.0,0.0,5663.0,751.0,-1139.0,"(111.0, 146.0]",,669.0,62.0,1175.0,6.0,0.0,0.0,57858
7859,2.0,579.0,4187.0,3.0,0.0,4990.0,0.0,,0.0,40.0,892.0,9.0,1.0,66.0,4.0,7.0,9.0,40.0,10.0,1471.0,4.0,1.0,,51.0,1.0,,28.0,72.0,1.0,43.0,0.0,27.0,6373.0,0.0,0.0,0.0,1.0,4.0,,22062.0,131.0,62.0,3.0,0.0,3.0,4.0,0.0,123974.0,,15.0,0.0,4591.0,16.0,51.0,1.0,0.0,37.0,3.0,87515.0,2.0,2.0,113.0,636.0,-1466.0,"(0.999, 11.0]",,837.0,59.0,607.0,6.0,0.0,0.0,57859
7860,7.0,1918.0,682.0,20.0,0.0,6.0,0.0,,3.0,9560.0,783.0,27.0,2.0,158.0,3.0,8.0,27.0,10560.0,26.0,2701.0,92.0,23.0,,193.0,33.0,,79.0,100.0,11.0,688.0,0.0,31.0,2678.0,2.0,0.0,0.0,8.0,106.0,,10470.0,242.0,32.0,38.0,2.0,61.0,3.0,3.0,68200.0,5.0,13.0,0.0,2200.0,56.0,34.0,0.0,0.0,74.0,18.0,211850.0,11.0,0.0,4528.0,708.0,1100.0,"(44.0, 63.0]",,136.0,78.0,644.0,6.0,0.0,0.0,57860
7861,0.0,449.0,54.0,2.0,0.0,20.0,0.0,,0.0,944.0,203.0,16.0,2.0,151.0,3.0,10.0,16.0,3562.0,2.0,652.0,91.0,,,,7.0,,79.0,100.0,2.0,52.0,0.0,33.0,2041.0,,0.0,0.0,0.0,103.0,,9749.0,61.0,71.0,2.0,0.0,10.0,2.0,0.0,86123.0,,23.0,0.0,2609.0,3.0,15.0,0.0,0.0,32.0,2.0,26629.0,3.0,0.0,321.0,816.0,13084.0,"(0.999, 11.0]",,10.0,40.0,34.0,6.0,0.0,0.0,57861
7862,7.0,1225.0,1604.0,2.0,0.0,10.0,0.0,,2.0,13816.0,907.0,23.0,3.0,174.0,4.0,9.0,23.0,13816.0,3.0,2132.0,92.0,,,,44.0,,55.0,100.0,2.0,73.0,0.0,38.0,4787.0,,0.0,0.0,2.0,67.0,,13017.0,70.0,38.0,2.0,1.0,192.0,3.0,2.0,78000.0,,29.0,0.0,2052.0,3.0,342.0,0.0,0.0,125.0,2.0,148700.0,96.0,1.0,24042.0,512.0,0.0,"(85.0, 111.0]","(500.0, 600.0]",267.0,69.0,535.0,6.0,0.0,0.0,57862
7863,2.0,379.0,52.0,0.0,0.0,2.0,0.0,,0.0,16826.0,289.0,19.0,2.0,137.0,4.0,15.0,19.0,16826.0,0.0,669.0,86.0,8.0,,55.0,2.0,,82.0,100.0,0.0,52.0,0.0,34.0,8201.0,8.0,0.0,0.0,0.0,66.0,,19399.0,57.0,128.0,0.0,1.0,2.0,3.0,0.0,116000.0,,77.0,0.0,3411.0,0.0,4.0,0.0,0.0,55.0,0.0,108464.0,0.0,0.0,111.0,202.0,-9804.0,"(0.999, 11.0]",,10.0,162.0,11.0,6.0,0.0,0.0,57863
7864,,703.0,234.0,32.0,0.0,,0.0,,7.0,18656.0,551.0,,1.0,,,,,0.0,36.0,1254.0,,,,,,,,100.0,18.0,,0.0,0.0,2304.0,,0.0,0.0,11.0,,,14885.0,,31.0,62.0,,175.0,6.0,8.0,,,51.0,0.0,,72.0,57.0,0.0,0.0,48.0,25.0,78136.0,84.0,0.0,8515.0,476.0,2680.0,"(85.0, 111.0]","(400.0, 500.0]",39.0,62.0,140.0,5.0,0.0,0.0,57864
7865,4.0,0.0,180.0,4.0,0.0,1500.0,0.0,,1.0,2327.0,1.0,10.0,2.0,1.0,,,10.0,2327.0,10.0,1.0,1.0,2.0,,42.0,0.0,,11.0,100.0,2.0,0.0,0.0,59.0,0.0,2.0,0.0,0.0,2.0,0.0,,3138.0,0.0,6.0,4.0,1.0,1.0,4.0,1.0,187600.0,17.0,27.0,0.0,3179.0,11.0,180.0,,0.0,8.0,3.0,8.0,,,8.0,312.0,-883.0,,"(300.0, 400.0]",180.0,,853.0,6.0,0.0,0.0,57865
7866,0.0,920.0,87.0,,0.0,3000.0,,,,20657.0,865.0,12.0,3.0,169.0,3.0,,12.0,25959.0,,1786.0,89.0,,,,37.0,,,100.0,,,0.0,33.0,2571.0,,0.0,0.0,,116.0,,25129.0,108.0,21.0,,2.0,152.0,6.0,,146500.0,,,0.0,4439.0,,4.0,0.0,0.0,92.0,,133519.0,62.0,0.0,14022.0,,21.0,"(85.0, 111.0]",,14.0,74.0,,6.0,0.0,0.0,57866
7867,7.0,2627.0,131.0,0.0,0.0,5000.0,0.0,,0.0,24820.0,3060.0,12.0,2.0,173.0,,13.0,12.0,16065.0,0.0,5687.0,91.0,0.0,,0.0,69.0,,34.0,100.0,0.0,22.0,0.0,71.0,,0.0,0.0,0.0,0.0,159.0,,19679.0,108.0,,0.0,3.0,699.0,3.0,0.0,226369.0,,56.0,0.0,3188.0,0.0,13.0,1.0,0.0,62.0,0.0,387246.0,364.0,1.0,43779.0,252.0,1118.0,"(287.0, 1614.0]","(200.0, 300.0]",21.0,68.0,65.0,6.0,0.0,0.0,57867
7868,3.0,259.0,221.0,11.0,,3000.0,0.0,,1.0,17100.0,393.0,9.0,3.0,99.0,5.0,6.0,9.0,17100.0,20.0,652.0,19.0,31.0,,111.0,1.0,,42.0,100.0,4.0,42.0,,18.0,717.0,2.0,,,2.0,6.0,,19266.0,74.0,36.0,15.0,0.0,2.0,7.0,1.0,76200.0,,45.0,,4233.0,39.0,3.0,1.0,,17.0,9.0,43674.0,0.0,0.0,35.0,386.0,-16990.0,"(0.999, 11.0]","(300.0, 400.0]",44.0,66.0,215.0,5.0,,,57868
7869,0.0,4235.0,1008.0,9.0,0.0,2994.0,0.0,,1.0,17471.0,2909.0,4.0,2.0,161.0,4.0,13.0,4.0,17471.0,14.0,7144.0,91.0,17.0,,29.0,122.0,,62.0,100.0,4.0,211.0,0.0,37.0,2091.0,8.0,0.0,0.0,3.0,266.0,,22885.0,238.0,86.0,15.0,4.0,506.0,4.0,1.0,266000.0,4.0,9.0,0.0,7189.0,26.0,58.0,0.0,0.0,63.0,8.0,533037.0,180.0,0.0,31947.0,891.0,1665.0,"(287.0, 1614.0]",,168.0,74.0,243.0,6.0,0.0,0.0,57869
7870,4.0,583.0,8112.0,18.0,0.0,20.0,0.0,,0.0,26230.0,454.0,20.0,1.0,152.0,5.0,,20.0,26230.0,19.0,1037.0,85.0,,,,10.0,,,81.0,9.0,,0.0,57.0,2263.0,,0.0,0.0,3.0,20.0,,30583.0,49.0,56.0,110.0,1.0,195.0,6.0,0.0,393000.0,,36.0,0.0,6894.0,117.0,971.0,0.0,0.0,64.0,15.0,84823.0,97.0,0.0,12484.0,136.0,9688.0,"(85.0, 111.0]","(100.0, 200.0]",1352.0,81.0,91.0,6.0,0.0,0.0,57870
7871,0.0,801.0,3788.0,17.0,0.0,10000.0,0.0,,10.0,7860.0,223.0,22.0,2.0,172.0,4.0,15.0,22.0,7860.0,29.0,1042.0,85.0,54.0,,52.0,45.0,,76.0,100.0,13.0,87.0,0.0,9.0,5085.0,46.0,0.0,0.0,11.0,90.0,,8408.0,119.0,80.0,34.0,1.0,122.0,9.0,11.0,56000.0,7.0,22.0,0.0,6222.0,64.0,977.0,0.0,0.0,107.0,14.0,90939.0,29.0,0.0,13095.0,810.0,7109.0,"(85.0, 111.0]",,631.0,87.0,475.0,6.0,0.0,0.0,57871
7872,3.0,515.0,5851.0,10.0,0.0,10.0,0.0,,4.0,7729.0,207.0,9.0,2.0,162.0,3.0,13.0,9.0,6204.0,11.0,722.0,86.0,3.0,,15.0,25.0,,83.0,80.0,6.0,163.0,0.0,29.0,1935.0,3.0,0.0,0.0,5.0,86.0,,11442.0,85.0,142.0,23.0,2.0,123.0,2.0,4.0,71990.0,5.0,28.0,0.0,2482.0,26.0,1109.0,0.0,0.0,56.0,10.0,52375.0,18.0,0.0,6969.0,671.0,1110.0,"(85.0, 111.0]",,975.0,72.0,104.0,6.0,0.0,0.0,57872
7873,6.0,468.0,1112.0,4.0,0.0,2000.0,0.0,,0.0,21685.0,353.0,28.0,2.0,104.0,3.0,12.0,28.0,17883.0,5.0,821.0,51.0,,,,3.0,,41.0,100.0,3.0,19.0,0.0,36.0,3866.0,,0.0,0.0,3.0,45.0,,16538.0,46.0,45.0,4.0,2.0,123.0,4.0,0.0,104000.0,,37.0,0.0,2888.0,5.0,167.0,0.0,0.0,40.0,3.0,43094.0,52.0,0.0,4952.0,696.0,1507.0,"(63.0, 85.0]",,185.0,52.0,19.0,6.0,0.0,0.0,57873
7874,11.0,797.0,38.0,3.0,0.0,5000.0,0.0,,0.0,0.0,706.0,18.0,0.0,172.0,3.0,8.0,18.0,0.0,3.0,1503.0,90.0,,,,24.0,,56.0,20.0,0.0,40.0,0.0,12.0,3862.0,,0.0,0.0,0.0,33.0,,18207.0,46.0,54.0,5.0,1.0,236.0,3.0,0.0,56000.0,,43.0,0.0,4666.0,5.0,14.0,0.0,0.0,44.0,1.0,61339.0,90.0,0.0,10400.0,71.0,4476.0,"(111.0, 146.0]",,6.0,40.0,10.0,6.0,0.0,0.0,57874
7875,,1473.0,1125.0,9.0,0.0,1000.0,0.0,,2.0,3210.0,957.0,,2.0,,3.0,,,3210.0,10.0,2479.0,,15.0,,48.0,,,,100.0,9.0,,0.0,16.0,7314.0,12.0,0.0,0.0,2.0,,,7551.0,,67.0,11.0,,52.0,5.0,2.0,42000.0,15.0,14.0,0.0,2625.0,13.0,12.0,0.0,0.0,37.0,9.0,100926.0,14.0,0.0,1946.0,777.0,6780.0,"(26.0, 44.0]",,187.0,40.0,268.0,6.0,0.0,0.0,57875
7876,10.0,276.0,128.0,9.0,,5000.0,0.0,,2.0,5680.0,187.0,18.0,2.0,142.0,3.0,8.0,18.0,1774.0,9.0,463.0,80.0,7.0,,0.0,14.0,,61.0,100.0,8.0,28.0,,4.0,717.0,7.0,,,8.0,49.0,,5556.0,32.0,48.0,10.0,1.0,25.0,5.0,2.0,25500.0,,73.0,,6375.0,11.0,2.0,0.0,,50.0,8.0,29949.0,7.0,0.0,1251.0,287.0,5649.0,"(11.0, 26.0]","(200.0, 300.0]",21.0,64.0,13.0,5.0,,,57876
7877,1.0,1123.0,31.0,25.0,0.0,2994.0,0.0,,15.0,6417.0,812.0,8.0,2.0,181.0,1.0,15.0,8.0,6417.0,27.0,1940.0,89.0,,,,30.0,,,100.0,23.0,30.0,0.0,30.0,4099.0,,0.0,0.0,20.0,54.0,,8184.0,119.0,59.0,46.0,1.0,370.0,5.0,17.0,47000.0,,20.0,0.0,1566.0,54.0,5.0,0.0,0.0,90.0,25.0,122106.0,141.0,0.0,33328.0,207.0,701.0,"(195.0, 287.0]","(200.0, 300.0]",5.0,62.0,35.0,6.0,0.0,0.0,57877
7878,8.0,629.0,138.0,2.0,0.0,1100.0,0.0,,1.0,13162.0,1018.0,12.0,2.0,164.0,1.0,13.0,12.0,13162.0,2.0,1647.0,90.0,0.0,,0.0,26.0,,33.0,92.0,1.0,34.0,0.0,18.0,372.0,0.0,0.0,0.0,1.0,79.0,,9035.0,55.0,16.0,2.0,2.0,427.0,1.0,1.0,51300.0,,87.0,0.0,2850.0,2.0,18.0,1.0,0.0,84.0,1.0,105024.0,268.0,1.0,36173.0,92.0,233.0,"(146.0, 195.0]",,23.0,63.0,3.0,6.0,0.0,0.0,57878
7879,7.0,1785.0,201.0,12.0,0.0,4975.0,0.0,,1.0,24170.0,1853.0,23.0,0.0,170.0,0.0,8.0,24.0,24170.0,20.0,3638.0,92.0,,,,52.0,,,16.0,3.0,48.0,0.0,6.0,1579.0,,0.0,0.0,1.0,88.0,,20586.0,101.0,14.0,14.0,2.0,275.0,3.0,1.0,24975.0,,27.0,0.0,4162.0,24.0,37.0,1.0,0.0,70.0,9.0,211132.0,142.0,1.0,19304.0,189.0,4880.0,"(111.0, 146.0]","(100.0, 200.0]",33.0,58.0,42.0,6.0,0.0,0.0,57879
7880,6.0,1095.0,224.0,20.0,,3000.0,0.0,,8.0,0.0,515.0,0.0,2.0,177.0,5.0,12.0,0.0,19795.0,23.0,1610.0,87.0,,,,55.0,,,100.0,18.0,69.0,,52.0,570.0,,,,15.0,130.0,,0.0,114.0,23.0,30.0,2.0,283.0,5.0,8.0,143000.0,,16.0,,2750.0,34.0,35.0,0.0,,51.0,20.0,129418.0,75.0,0.0,14636.0,499.0,20650.0,"(195.0, 287.0]","(400.0, 500.0]",37.0,80.0,905.0,5.0,,,57880
7881,,290.0,135.0,16.0,0.0,5000.0,0.0,,1.0,69458.0,531.0,13.0,1.0,125.0,3.0,,13.0,69536.0,16.0,1124.0,55.0,,,,0.0,,,77.0,12.0,,0.0,15.0,3296.0,,0.0,0.0,3.0,34.0,,23418.0,39.0,26.0,25.0,2.0,201.0,4.0,1.0,85000.0,,32.0,0.0,5666.0,25.0,25.0,1.0,0.0,42.0,16.0,43683.0,104.0,1.0,8569.0,66.0,9975.0,"(85.0, 111.0]",,22.0,38.0,217.0,6.0,0.0,0.0,57881
7882,6.0,1207.0,2583.0,4.0,0.0,6.0,0.0,,0.0,31990.0,1452.0,31.0,0.0,170.0,4.0,13.0,31.0,,7.0,2677.0,89.0,,,,54.0,,74.0,26.0,4.0,67.0,0.0,21.0,2881.0,,0.0,0.0,2.0,91.0,,12001.0,178.0,41.0,14.0,2.0,537.0,6.0,0.0,76000.0,,42.0,0.0,3619.0,25.0,2428.0,1.0,0.0,83.0,4.0,215808.0,244.0,0.0,45026.0,214.0,2811.0,"(287.0, 1614.0]","(200.0, 300.0]",430.0,80.0,12.0,6.0,0.0,0.0,57882
7883,7.0,1214.0,39.0,1.0,,3000.0,0.0,,0.0,9370.0,1058.0,12.0,2.0,177.0,0.0,9.0,11.0,18156.0,1.0,2272.0,92.0,,,,30.0,,47.0,100.0,0.0,31.0,,17.0,821.0,,,,0.0,38.0,,15000.0,53.0,10.0,1.0,0.0,434.0,6.0,0.0,88000.0,,87.0,,5176.0,1.0,,0.0,,36.0,1.0,79485.0,221.0,1.0,16039.0,49.0,909.0,"(195.0, 287.0]",,9.0,34.0,3.0,5.0,,,57883
7884,2.0,191.0,171.0,0.0,0.0,4990.0,0.0,,0.0,810.0,39.0,15.0,2.0,111.0,3.0,21.0,15.0,820.0,0.0,233.0,61.0,3.0,,0.0,17.0,,61.0,56.0,0.0,25.0,0.0,5.0,2164.0,3.0,0.0,0.0,0.0,45.0,,1473.0,26.0,89.0,0.0,2.0,41.0,2.0,0.0,9000.0,3.0,73.0,0.0,1800.0,0.0,25.0,0.0,0.0,78.0,0.0,32965.0,7.0,0.0,3221.0,0.0,970.0,"(26.0, 44.0]",,28.0,141.0,17.0,6.0,0.0,0.0,57884
7885,10.0,636.0,94.0,6.0,0.0,6.0,0.0,,2.0,7270.0,225.0,16.0,2.0,162.0,4.0,11.0,16.0,7270.0,6.0,888.0,86.0,,,,50.0,,72.0,100.0,3.0,157.0,0.0,22.0,3423.0,,0.0,0.0,2.0,63.0,,10575.0,108.0,150.0,10.0,1.0,141.0,4.0,2.0,61000.0,,33.0,0.0,2772.0,17.0,54.0,0.0,0.0,81.0,5.0,118323.0,10.0,0.0,11450.0,419.0,-1431.0,"(111.0, 146.0]","(400.0, 500.0]",15.0,133.0,186.0,6.0,0.0,0.0,57885
7886,3.0,650.0,123.0,11.0,0.0,,0.0,,3.0,9823.0,480.0,18.0,0.0,166.0,,10.0,18.0,0.0,11.0,1130.0,88.0,,,,17.0,,,32.0,6.0,31.0,0.0,0.0,1913.0,,0.0,0.0,3.0,24.0,,27308.0,39.0,24.0,15.0,1.0,163.0,4.0,3.0,,,40.0,0.0,,16.0,9.0,0.0,0.0,56.0,9.0,143539.0,59.0,0.0,9263.0,97.0,258.0,"(85.0, 111.0]",,20.0,127.0,33.0,5.0,0.0,0.0,57886
7887,8.0,1889.0,446.0,14.0,0.0,10000.0,0.0,,3.0,0.0,1276.0,16.0,3.0,154.0,3.0,11.0,18.0,11499.0,20.0,3165.0,91.0,29.0,,80.0,30.0,,83.0,100.0,4.0,309.0,0.0,14.0,6152.0,10.0,0.0,0.0,3.0,57.0,,6763.0,267.0,37.0,47.0,2.0,506.0,2.0,3.0,80000.0,6.0,17.0,0.0,5714.0,76.0,30.0,0.0,0.0,64.0,6.0,228592.0,189.0,0.0,32863.0,657.0,14237.0,"(287.0, 1614.0]",,74.0,72.0,954.0,6.0,0.0,0.0,57887
7888,8.0,574.0,78.0,17.0,,1000.0,0.0,,0.0,1330.0,347.0,14.0,2.0,106.0,3.0,6.0,14.0,14900.0,18.0,921.0,77.0,37.0,,9.0,6.0,,70.0,69.0,5.0,62.0,,16.0,734.0,10.0,,,2.0,55.0,,1076.0,136.0,30.0,29.0,2.0,99.0,3.0,0.0,68100.0,1.0,1.0,,4256.0,30.0,1.0,0.0,,54.0,12.0,50670.0,38.0,0.0,5377.0,242.0,-20931.0,"(44.0, 63.0]","(200.0, 300.0]",13.0,55.0,209.0,5.0,,,57888
7889,2.0,642.0,7.0,10.0,0.0,10000.0,0.0,,1.0,5319.0,419.0,10.0,2.0,152.0,,12.0,10.0,5319.0,12.0,1061.0,83.0,49.0,,7.0,20.0,,93.0,82.0,7.0,76.0,0.0,31.0,,21.0,0.0,0.0,6.0,43.0,,15059.0,109.0,,16.0,2.0,143.0,2.0,1.0,93000.0,4.0,43.0,0.0,3000.0,21.0,2.0,0.0,0.0,86.0,10.0,103587.0,22.0,0.0,12305.0,151.0,5421.0,"(111.0, 146.0]","(100.0, 200.0]",2.0,97.0,201.0,6.0,0.0,0.0,57889
7890,11.0,2325.0,505.0,14.0,0.0,1000.0,0.0,,4.0,0.0,1396.0,18.0,2.0,168.0,4.0,11.0,18.0,0.0,16.0,3721.0,92.0,31.0,,113.0,123.0,,69.0,100.0,7.0,299.0,0.0,18.0,5499.0,14.0,0.0,0.0,6.0,65.0,,8480.0,284.0,132.0,35.0,2.0,485.0,5.0,5.0,73000.0,0.0,15.0,0.0,4055.0,41.0,110.0,0.0,0.0,53.0,13.0,183743.0,123.0,0.0,26096.0,613.0,1390.0,"(287.0, 1614.0]",,84.0,49.0,4261.0,6.0,0.0,0.0,57890
7891,8.0,3491.0,193.0,4.0,0.0,5000.0,0.0,,0.0,16460.0,4070.0,12.0,0.0,179.0,3.0,8.0,12.0,16460.0,10.0,7561.0,90.0,,,,98.0,,26.0,30.0,2.0,176.0,0.0,7.0,0.0,,0.0,0.0,0.0,168.0,,2428.0,166.0,29.0,10.0,4.0,835.0,6.0,0.0,65000.0,,7.0,0.0,9285.0,21.0,58.0,1.0,0.0,56.0,2.0,466356.0,486.0,1.0,47148.0,513.0,965.0,"(287.0, 1614.0]","(500.0, 600.0]",32.0,61.0,3452.0,11.0,0.0,0.0,57891
7892,9.0,1671.0,857.0,3.0,0.0,10000.0,0.0,,1.0,10720.0,1262.0,22.0,2.0,171.0,3.0,13.0,22.0,10720.0,3.0,2999.0,92.0,1.0,,0.0,27.0,,63.0,66.0,2.0,31.0,0.0,20.0,6325.0,1.0,0.0,0.0,2.0,66.0,,16880.0,52.0,73.0,4.0,3.0,258.0,1.0,1.0,103000.0,,69.0,0.0,5150.0,4.0,129.0,0.0,0.0,68.0,3.0,189130.0,101.0,0.0,17572.0,65.0,3011.0,"(146.0, 195.0]",,142.0,63.0,14.0,6.0,0.0,0.0,57892
7893,3.0,2171.0,308.0,21.0,0.0,20.0,0.0,,1.0,10830.0,991.0,27.0,4.0,179.0,4.0,17.0,27.0,10830.0,29.0,3164.0,91.0,63.0,,13.0,51.0,,66.0,100.0,9.0,270.0,0.0,22.0,13838.0,24.0,0.0,0.0,5.0,116.0,,12878.0,269.0,148.0,53.0,2.0,777.0,4.0,1.0,73000.0,6.0,28.0,0.0,3318.0,73.0,113.0,0.0,0.0,99.0,20.0,286861.0,194.0,0.0,77531.0,246.0,4133.0,"(287.0, 1614.0]","(200.0, 300.0]",51.0,90.0,390.0,6.0,0.0,0.0,57893
7894,5.0,1024.0,49.0,8.0,0.0,9980.0,0.0,,2.0,11450.0,995.0,31.0,3.0,170.0,3.0,16.0,31.0,13350.0,9.0,2019.0,92.0,12.0,,42.0,40.0,,69.0,75.0,5.0,69.0,0.0,82.0,905.0,8.0,0.0,0.0,4.0,52.0,,27487.0,78.0,49.0,9.0,2.0,204.0,1.0,2.0,174000.0,3.0,52.0,0.0,2121.0,11.0,5.0,0.0,0.0,135.0,8.0,309269.0,100.0,0.0,27602.0,311.0,717.0,"(85.0, 111.0]","(300.0, 400.0]",8.0,153.0,13.0,6.0,0.0,0.0,57894
7895,,929.0,263.0,18.0,,5000.0,0.0,,1.0,6907.0,816.0,3.0,3.0,164.0,4.0,,3.0,9200.0,22.0,1745.0,92.0,,,,26.0,,,100.0,7.0,,,9.0,718.0,,,,5.0,115.0,,4194.0,170.0,41.0,41.0,3.0,199.0,6.0,1.0,50000.0,,27.0,,5555.0,71.0,37.0,0.0,,87.0,14.0,137691.0,73.0,0.0,17469.0,526.0,,"(111.0, 146.0]","(500.0, 600.0]",43.0,78.0,142.0,5.0,,,57895
7896,0.0,1319.0,22.0,9.0,,10000.0,0.0,,1.0,0.0,1325.0,7.0,0.0,172.0,4.0,7.0,7.0,14700.0,31.0,2644.0,90.0,,,,44.0,,82.0,10.0,3.0,119.0,,18.0,824.0,,,,3.0,53.0,,0.0,87.0,39.0,10.0,1.0,16.0,2.0,1.0,98000.0,,25.0,,5444.0,65.0,,1.0,,41.0,5.0,191774.0,2.0,0.0,670.0,224.0,927.0,"(11.0, 26.0]","(200.0, 300.0]",5.0,72.0,175.0,5.0,,,57896
7897,,416.0,3042.0,8.0,5242880.0,20000.0,0.0,1048576.0,0.0,17400.0,546.0,20.0,0.0,143.0,,,20.0,17400.0,13.0,962.0,79.0,,5242880.0,,3.0,515010.0,,20.0,3.0,,0.0,26.0,2358.0,,1048576.0,0.0,2.0,41.0,0.0,18750.0,47.0,27.0,8.0,2.0,12.0,5.0,0.0,219000.0,,22.0,85835.0,8423.0,16.0,65.0,1.0,174762.0,64.0,7.0,71496.0,9.0,3.0,776.0,438.0,13943.0,"(0.999, 11.0]","(400.0, 500.0]",507.0,74.0,218.0,6.0,515010.0,873813.0,57897
7898,3.0,1017.0,1931.0,31.0,0.0,2.0,0.0,,10.0,10360.0,262.0,28.0,0.0,146.0,2.0,8.0,28.0,0.0,50.0,1279.0,92.0,81.0,,61.0,10.0,,89.0,47.0,26.0,215.0,0.0,28.0,2047.0,23.0,0.0,0.0,19.0,54.0,,9541.0,314.0,67.0,49.0,2.0,10.0,5.0,11.0,48000.0,22.0,32.0,0.0,1714.0,95.0,34.0,0.0,0.0,18.0,30.0,64109.0,0.0,0.0,186.0,252.0,63.0,"(0.999, 11.0]","(200.0, 300.0]",321.0,50.0,174.0,5.0,0.0,0.0,57898
7899,1.0,722.0,27.0,9.0,0.0,5000.0,0.0,,1.0,21160.0,697.0,21.0,0.0,176.0,,11.0,21.0,21160.0,11.0,1419.0,92.0,,,,29.0,,77.0,19.0,3.0,7.0,0.0,35.0,,,0.0,0.0,1.0,50.0,,28926.0,70.0,,15.0,2.0,233.0,3.0,1.0,271752.0,,44.0,0.0,7764.0,17.0,15.0,0.0,0.0,48.0,8.0,68619.0,94.0,0.0,11299.0,610.0,2584.0,"(111.0, 146.0]",,5.0,48.0,51.0,6.0,0.0,0.0,57899
